Mes,Player,Regiao,Faixa_Etaria,Plano,Genero_Preferido,Dispositivo_Principal,Assinantes,Novos_Assinantes,Cancelamentos,Churn_Pct,Market_Share_Pct,Preco_Mensal,Horas_Assistidas_Mes,Satisfacao,NPS,Titulos_Catalogo,Lancamentos_Mes,CAC,Receita_Estimada
2025-01,Streamly,Nordeste,25-34,Premium,Filmes,Celular,17563,822,874,4.98,31.94,39.9,40.5,8.08,74,5188,15,26.26,700763.7
2025-01,Streamly,Nordeste,25-34,Premium,Documentários,Notebook,10538,420,476,4.52,34.11,39.9,20.1,7.75,49,4881,17,45.01,420466.2
2025-01,Streamly,Nordeste,25-34,Premium,Reality,Celular,15858,944,767,4.84,31.87,39.9,25.9,8.35,57,5099,19,32.15,632734.2
2025-01,Streamly,Nordeste,25-34,Premium,Infantil,Smart TV,14051,599,673,4.8,33.72,39.9,39.2,8.42,64,5478,22,28.85,560634.9
2025-01,Streamly,Nordeste,35-44,Com anúncios,Séries,Celular,20938,1018,1177,5.62,32.39,39.9,46.1,7.83,60,5259,20,31.22,835426.2
2025-01,Streamly,Nordeste,35-44,Com anúncios,Filmes,Notebook,12249,496,650,5.31,33.65,39.9,30.0,8.11,65,5390,25,37.76,488735.1
2025-01,Streamly,Nordeste,35-44,Com anúncios,Documentários,Console,16372,611,843,5.15,34.36,39.9,33.1,8.17,58,5351,25,21.17,653242.8
2025-01,Streamly,Nordeste,35-44,Com anúncios,Reality,Celular,14670,1302,858,5.85,32.67,39.9,24.7,8.46,74,5196,35,32.12,585333.0
2025-01,Streamly,Nordeste,35-44,Com anúncios,Infantil,Notebook,12688,624,693,5.46,34.7,39.9,34.1,8.3,65,4733,13,34.96,506251.2
2025-01,Streamly,Nordeste,35-44,Padrão,Séries,Celular,15718,576,930,5.92,33.43,39.9,48.3,8.18,64,5457,20,37.98,627148.2
2025-01,Streamly,Nordeste,35-44,Padrão,Filmes,Smart TV,16031,879,891,5.56,35.11,39.9,30.2,8.78,67,5431,27,31.72,639636.9
2025-01,Streamly,Nordeste,35-44,Padrão,Documentários,Console,17684,1403,1032,5.84,32.53,39.9,23.8,9.01,76,4566,19,23.35,705591.6
2025-01,Streamly,Nordeste,35-44,Padrão,Reality,Smart TV,21028,1445,1137,5.41,34.33,39.9,30.1,8.22,64,5385,22,28.6,839017.2
2025-01,Streamly,Nordeste,35-44,Padrão,Infantil,Smart TV,8077,453,422,5.23,33.69,39.9,37.8,7.98,42,4879,26,33.71,322272.3
2025-01,Streamly,Nordeste,35-44,Premium,Séries,Celular,15554,813,875,5.63,35.23,39.9,42.7,8.28,69,5268,28,31.92,620604.6
2025-01,Streamly,Nordeste,35-44,Premium,Filmes,Notebook,15331,1374,870,5.68,34.94,39.9,25.0,8.1,64,4599,19,36.4,611706.9
2025-01,Streamly,Nordeste,35-44,Premium,Documentários,Celular,13207,763,610,4.62,35.68,39.9,23.1,8.1,65,5518,25,34.43,526959.3
2025-01,Streamly,Nordeste,35-44,Premium,Reality,Smart TV,15219,953,809,5.32,34.13,39.9,33.8,8.49,63,5223,23,32.35,607238.1
2025-01,Streamly,Nordeste,35-44,Premium,Infantil,Smart TV,13166,1029,762,5.79,34.51,39.9,49.7,8.32,69,4920,21,32.74,525323.4
2025-01,Streamly,Nordeste,45-54,Com anúncios,Séries,Smart TV,16116,1063,829,5.15,35.51,39.9,58.5,8.22,58,4957,17,37.56,643028.4
2025-01,Streamly,Nordeste,45-54,Com anúncios,Filmes,Celular,15445,1300,865,5.6,33.92,39.9,28.6,8.09,66,5316,18,35.74,616255.5
2025-01,Streamly,Nordeste,45-54,Com anúncios,Documentários,Smart TV,13174,524,779,5.92,32.87,39.9,25.0,8.46,91,4601,18,26.69,525642.6
2025-01,Streamly,Nordeste,45-54,Com anúncios,Reality,Celular,11228,828,508,4.53,33.64,39.9,31.3,8.38,71,5411,21,45.85,447997.2
2025-01,Streamly,Nordeste,45-54,Com anúncios,Infantil,Smart TV,8481,446,359,4.24,32.8,39.9,37.4,8.3,82,5392,29,24.48,338391.9
2025-01,Streamly,Nordeste,45-54,Padrão,Séries,Celular,15128,852,632,4.18,34.21,39.9,45.1,8.25,58,5011,22,31.64,603607.2
2025-01,Streamly,Nordeste,45-54,Padrão,Filmes,Celular,18782,1100,929,4.95,33.65,39.9,37.1,8.41,74,5542,33,43.45,749401.8
2025-01,Streamly,Nordeste,45-54,Padrão,Documentários,Smart TV,15048,1047,774,5.15,34.01,39.9,14.6,8.14,56,5230,18,23.3,600415.2
2025-01,Streamly,Nordeste,45-54,Padrão,Reality,Tablet,15528,704,994,6.4,34.7,39.9,33.4,8.37,57,5753,17,23.69,619567.2
2025-01,Streamly,Nordeste,45-54,Padrão,Infantil,Smart TV,14684,1007,738,5.03,32.92,39.9,34.0,8.61,79,5372,19,19.92,585891.6
2025-01,Streamly,Nordeste,45-54,Premium,Séries,Celular,14808,914,685,4.63,35.4,39.9,48.4,8.28,73,4786,26,32.73,590839.2
2025-01,Streamly,Nordeste,45-54,Premium,Filmes,Tablet,16928,920,807,4.77,31.15,39.9,33.0,8.33,73,5412,22,18.08,675427.2
2025-01,Streamly,Nordeste,45-54,Premium,Documentários,Celular,16457,1468,912,5.55,32.69,39.9,22.6,8.53,60,5860,20,17.11,656634.3
2025-01,Streamly,Nordeste,45-54,Premium,Reality,Smart TV,15046,1245,805,5.35,35.33,39.9,32.8,8.41,86,5539,12,34.13,600335.4
2025-01,Streamly,Nordeste,45-54,Premium,Infantil,Smart TV,19209,1555,1121,5.84,33.49,39.9,50.9,8.53,66,5092,20,24.77,766439.1
2025-01,Streamly,Nordeste,55+,Com anúncios,Séries,Tablet,13478,1204,664,4.93,34.44,39.9,45.1,8.78,77,5489,25,40.58,537772.2
2025-01,Streamly,Nordeste,55+,Com anúncios,Filmes,Smart TV,16736,1065,843,5.04,34.44,39.9,45.2,8.4,71,5640,31,31.08,667766.4
2025-01,Streamly,Nordeste,55+,Com anúncios,Documentários,Notebook,16808,1371,1009,6.01,31.34,39.9,27.0,8.34,54,5291,23,27.56,670639.2
2025-01,Streamly,Nordeste,55+,Com anúncios,Reality,Smart TV,24686,1890,1426,5.78,35.0,39.9,38.4,8.51,53,5133,29,24.21,984971.4
2025-01,Streamly,Nordeste,55+,Com anúncios,Infantil,Smart TV,12578,961,705,5.61,35.8,39.9,41.1,8.46,70,4785,8,32.05,501862.2
2025-01,Streamly,Nordeste,55+,Padrão,Séries,Smart TV,19232,1241,1166,6.06,35.89,39.9,43.2,8.05,81,5718,31,28.29,767356.8
2025-01,Streamly,Nordeste,55+,Padrão,Filmes,Notebook,17761,1501,900,5.07,32.68,39.9,42.0,8.27,45,5376,19,31.3,708663.9
2025-01,Streamly,Nordeste,55+,Padrão,Documentários,Console,14042,1230,611,4.36,34.95,39.9,25.4,8.17,50,5433,31,30.69,560275.8
2025-01,Streamly,Nordeste,55+,Padrão,Reality,Celular,17470,658,938,5.37,32.01,39.9,25.2,8.08,60,4974,28,27.88,697053.0
2025-01,Streamly,Nordeste,55+,Padrão,Infantil,Smart TV,15984,1023,755,4.72,33.16,39.9,39.5,7.89,38,5012,17,42.03,637761.6
2025-01,Streamly,Nordeste,55+,Premium,Séries,Smart TV,9955,592,591,5.95,35.33,39.9,41.8,8.11,43,4548,22,41.85,397204.5
2025-01,Streamly,Nordeste,55+,Premium,Filmes,Notebook,15353,735,976,6.36,35.36,39.9,33.9,8.16,50,5559,16,31.72,612584.7
2025-01,Streamly,Nordeste,55+,Premium,Documentários,Celular,11646,973,623,5.35,32.82,39.9,21.4,8.55,75,4859,29,36.74,464675.4
2025-01,Streamly,Nordeste,55+,Premium,Reality,Celular,13683,519,769,5.62,33.45,39.9,28.3,8.5,74,4910,21,31.63,545951.7
2025-01,Streamly,Nordeste,55+,Premium,Infantil,Celular,12883,554,534,4.15,31.79,39.9,31.4,7.99,50,4954,18,27.92,514031.7
2025-01,Streamly,Centro-Oeste,18-24,Com anúncios,Séries,Celular,17316,1465,856,4.95,34.02,39.9,46.6,8.19,56,5212,9,32.48,690908.4
2025-01,Streamly,Centro-Oeste,18-24,Com anúncios,Filmes,Smart TV,14019,500,661,4.72,36.18,39.9,33.8,8.35,66,5237,29,40.64,559358.1
2025-01,Streamly,Centro-Oeste,18-24,Com anúncios,Documentários,Smart TV,15804,808,892,5.65,34.0,39.9,25.8,8.12,71,5973,23,15.65,630579.6
2025-01,Streamly,Centro-Oeste,18-24,Com anúncios,Reality,Smart TV,19311,1331,1030,5.34,34.66,39.9,33.4,8.55,78,5732,26,37.34,770508.9
2025-01,Streamly,Centro-Oeste,18-24,Com anúncios,Infantil,Celular,12894,846,685,5.32,36.05,39.9,38.6,8.5,70,5702,27,19.02,514470.6
2025-01,Streamly,Centro-Oeste,18-24,Padrão,Séries,Smart TV,21238,747,894,4.21,33.74,39.9,48.4,8.77,72,5578,20,39.04,847396.2
2025-01,Streamly,Centro-Oeste,18-24,Padrão,Filmes,Celular,15856,632,809,5.1,34.17,39.9,29.7,8.56,76,5420,27,33.85,632654.4
2025-01,Streamly,Centro-Oeste,18-24,Padrão,Documentários,Celular,17756,848,875,4.93,33.95,39.9,32.1,8.22,68,4612,23,27.96,708464.4
2025-01,Streamly,Centro-Oeste,18-24,Padrão,Reality,Tablet,16361,1313,661,4.05,33.54,39.9,38.2,8.51,73,5216,33,42.78,652803.9
2025-01,Streamly,Centro-Oeste,18-24,Padrão,Infantil,Celular,11704,564,636,5.44,34.24,39.9,40.3,7.85,62,5715,25,30.49,466989.6
2025-01,Streamly,Centro-Oeste,18-24,Premium,Séries,Tablet,12144,903,716,5.9,32.84,39.9,40.0,8.64,72,5318,27,37.96,484545.6
2025-01,Streamly,Centro-Oeste,18-24,Premium,Filmes,Smart TV,19935,1158,1105,5.54,34.37,39.9,44.8,8.09,67,4637,18,39.67,795406.5
2025-01,Streamly,Centro-Oeste,18-24,Premium,Documentários,Smart TV,8301,470,406,4.9,35.25,39.9,21.6,8.65,82,4885,17,29.62,331209.9
2025-01,Streamly,Centro-Oeste,18-24,Premium,Reality,Notebook,10341,630,584,5.65,32.0,39.9,29.0,8.15,57,5197,30,25.6,412605.9
2025-01,Streamly,Centro-Oeste,18-24,Premium,Infantil,Celular,12604,638,761,6.05,33.18,39.9,35.2,8.35,77,5713,18,30.7,502899.6
2025-01,Streamly,Centro-Oeste,25-34,Com anúncios,Séries,Smart TV,11548,424,600,5.2,33.93,39.9,51.0,8.59,69,5432,19,35.12,460765.2
2025-01,Streamly,Centro-Oeste,25-34,Com anúncios,Filmes,Notebook,11607,515,695,6.0,32.85,39.9,42.2,8.26,67,6037,16,17.72,463119.3
2025-01,Streamly,Centro-Oeste,25-34,Com anúncios,Documentários,Notebook,12106,764,590,4.88,33.98,39.9,17.2,8.37,70,4847,19,28.57,483029.4
2025-01,Streamly,Centro-Oeste,25-34,Com anúncios,Reality,Smart TV,13521,695,673,4.98,34.14,39.9,30.9,8.23,70,5702,20,34.4,539487.9
2025-01,Streamly,Centro-Oeste,25-34,Com anúncios,Infantil,Smart TV,16279,726,892,5.48,35.88,39.9,40.3,7.86,55,5548,19,20.6,649532.1
2025-01,Streamly,Centro-Oeste,25-34,Padrão,Séries,Celular,8852,349,522,5.91,33.71,39.9,38.6,7.82,55,5071,33,37.68,353194.8
2025-01,Streamly,Centro-Oeste,25-34,Padrão,Filmes,Console,15509,604,732,4.73,34.47,39.9,28.4,8.51,79,5273,22,33.8,618809.1
2025-01,Streamly,Centro-Oeste,25-34,Padrão,Documentários,Smart TV,16057,875,830,5.17,33.86,39.9,21.6,8.48,68,5223,24,32.13,640674.3
2025-01,Streamly,Centro-Oeste,25-34,Padrão,Reality,Smart TV,11198,814,661,5.91,34.21,39.9,31.9,7.87,54,4883,22,43.89,446800.2
2025-01,Streamly,Centro-Oeste,25-34,Padrão,Infantil,Smart TV,10906,593,670,6.15,32.44,39.9,37.9,8.18,56,5117,41,40.74,435149.4
2025-01,Streamly,Centro-Oeste,25-34,Premium,Séries,Smart TV,17266,778,729,4.22,33.0,39.9,50.8,8.55,67,5141,29,33.74,688913.4
2025-01,Streamly,Centro-Oeste,25-34,Premium,Filmes,Notebook,9333,474,540,5.79,34.14,39.9,37.2,8.0,66,5505,19,19.68,372386.7
2025-01,Streamly,Centro-Oeste,25-34,Premium,Documentários,Celular,18111,1083,872,4.82,33.35,39.9,30.8,7.84,63,5538,28,29.29,722628.9
2025-01,Streamly,Centro-Oeste,25-34,Premium,Reality,Smart TV,13503,798,743,5.51,37.16,39.9,33.3,8.18,75,4968,27,38.46,538769.7
2025-01,Streamly,Centro-Oeste,25-34,Premium,Infantil,Notebook,15330,807,792,5.17,34.01,39.9,35.8,8.16,62,4924,20,38.7,611667.0
2025-01,Streamly,Centro-Oeste,35-44,Com anúncios,Séries,Smart TV,12995,751,657,5.06,34.67,39.9,41.8,8.44,76,5505,17,25.01,518500.5
2025-01,Streamly,Centro-Oeste,35-44,Com anúncios,Filmes,Smart TV,21041,1054,1126,5.35,31.7,39.9,30.8,7.96,55,5013,24,27.25,839535.9
2025-01,Streamly,Centro-Oeste,35-44,Com anúncios,Documentários,Celular,17729,1538,1004,5.66,34.9,39.9,23.5,7.91,50,5203,23,43.9,707387.1
2025-01,Streamly,Centro-Oeste,35-44,Com anúncios,Reality,Console,9174,635,430,4.7,36.99,39.9,35.9,8.55,74,5162,27,32.61,366042.6
2025-01,Streamly,Centro-Oeste,35-44,Com anúncios,Infantil,Celular,15263,1010,885,5.8,33.8,39.9,41.7,8.45,60,5001,19,36.5,608993.7
2025-01,Streamly,Centro-Oeste,35-44,Padrão,Séries,Celular,14457,1300,860,5.95,35.72,39.9,40.9,8.36,66,5244,21,24.77,576834.3
2025-01,Streamly,Centro-Oeste,35-44,Padrão,Filmes,Smart TV,17215,799,1184,6.88,33.06,39.9,27.7,8.03,72,5222,28,18.1,686878.5
2025-01,Streamly,Centro-Oeste,35-44,Padrão,Documentários,Notebook,11242,897,591,5.26,31.73,39.9,15.4,7.74,48,5338,26,37.26,448555.8
2025-01,Streamly,Centro-Oeste,35-44,Padrão,Reality,Smart TV,18992,1618,1019,5.37,34.0,39.9,31.7,8.43,65,4913,26,30.34,757780.8
2025-01,Streamly,Centro-Oeste,35-44,Padrão,Infantil,Smart TV,12766,627,617,4.84,33.2,39.9,42.9,8.0,53,5482,20,21.15,509363.4
2025-01,Streamly,Centro-Oeste,35-44,Premium,Séries,Celular,13120,1050,685,5.22,33.51,39.9,45.1,8.59,76,5030,37,30.99,523488.0
2025-01,Streamly,Centro-Oeste,35-44,Premium,Filmes,Notebook,16250,623,985,6.07,36.33,39.9,28.9,8.76,69,5278,15,26.49,648375.0
2025-01,Streamly,Centro-Oeste,35-44,Premium,Documentários,Smart TV,18144,844,971,5.35,34.96,39.9,20.4,7.96,66,5612,31,25.71,723945.6
2025-01,Streamly,Centro-Oeste,35-44,Premium,Reality,Celular,8815,347,438,4.98,35.71,39.9,39.2,8.11,62,5097,23,32.59,351718.5
2025-01,Streamly,Centro-Oeste,35-44,Premium,Infantil,Smart TV,16478,789,962,5.84,34.87,39.9,41.8,8.01,57,4319,9,23.87,657472.2
2025-01,Streamly,Centro-Oeste,45-54,Com anúncios,Séries,Celular,15398,1207,965,6.27,34.22,39.9,44.9,7.98,53,5209,12,40.87,614380.2
2025-01,Streamly,Centro-Oeste,45-54,Com anúncios,Filmes,Tablet,22109,1897,1274,5.77,33.96,39.9,33.8,8.29,66,5311,18,30.12,882149.1
2025-01,Streamly,Centro-Oeste,45-54,Com anúncios,Documentários,Celular,23048,1585,1394,6.05,33.89,39.9,23.3,8.25,61,5273,35,32.55,919615.2
2025-01,Streamly,Centro-Oeste,45-54,Com anúncios,Reality,Console,17242,991,890,5.17,35.95,39.9,28.6,8.9,68,6015,29,28.66,687955.8
2025-01,Streamly,Centro-Oeste,45-54,Com anúncios,Infantil,Celular,17406,1194,756,4.35,36.36,39.9,35.7,8.23,73,5105,29,47.52,694499.4
2025-01,Streamly,Centro-Oeste,45-54,Padrão,Séries,Smart TV,13525,880,776,5.74,34.14,39.9,41.8,8.16,66,4484,15,41.51,539647.5
2025-01,Streamly,Centro-Oeste,45-54,Padrão,Filmes,Celular,12332,1082,642,5.21,33.8,39.9,27.2,8.48,71,5165,28,22.39,492046.8
2025-01,Streamly,Centro-Oeste,45-54,Padrão,Documentários,Smart TV,18820,1338,993,5.28,34.58,39.9,17.8,8.28,75,5158,17,27.55,750918.0
2025-01,Streamly,Centro-Oeste,45-54,Padrão,Reality,Tablet,13692,622,751,5.49,34.58,39.9,38.1,8.52,62,4883,23,27.84,546310.8
2025-01,Streamly,Centro-Oeste,45-54,Padrão,Infantil,Smart TV,13454,1034,649,4.83,33.43,39.9,43.9,8.22,84,5259,21,31.03,536814.6
2025-01,Streamly,Centro-Oeste,45-54,Premium,Séries,Celular,16523,1246,782,4.74,36.49,39.9,46.0,8.51,76,5643,17,30.94,659267.7
2025-01,Streamly,Centro-Oeste,45-54,Premium,Filmes,Smart TV,10594,403,523,4.94,35.26,39.9,35.1,8.02,56,5458,15,24.66,422700.6
2025-01,Streamly,Centro-Oeste,45-54,Premium,Documentários,Console,18392,721,889,4.83,35.49,39.9,18.1,8.53,61,5664,19,45.09,733840.8
2025-01,Streamly,Centro-Oeste,45-54,Premium,Reality,Smart TV,11443,719,644,5.63,33.37,39.9,30.6,8.56,77,5246,14,25.31,456575.7
2025-01,Streamly,Centro-Oeste,45-54,Premium,Infantil,Smart TV,19254,880,1083,5.63,35.94,39.9,41.7,8.37,66,4911,15,33.33,768234.6
2025-01,Streamly,Centro-Oeste,55+,Com anúncios,Séries,Smart TV,17406,1492,928,5.33,34.66,39.9,44.8,8.44,62,5329,28,26.31,694499.4
2025-01,Streamly,Centro-Oeste,55+,Com anúncios,Filmes,Smart TV,12817,1005,587,4.58,33.37,39.9,39.3,8.62,88,5133,45,29.41,511398.3
2025-01,Streamly,Centro-Oeste,55+,Com anúncios,Documentários,Celular,13607,580,770,5.66,34.45,39.9,30.9,8.27,67,4881,26,30.06,542919.3
2025-01,Streamly,Centro-Oeste,55+,Com anúncios,Reality,Tablet,12282,519,620,5.06,37.21,39.9,27.5,7.94,63,5394,28,26.49,490051.8
2025-01,Streamly,Centro-Oeste,55+,Com anúncios,Infantil,Celular,11933,644,560,4.7,33.26,39.9,43.3,8.0,67,5213,29,18.67,476126.7
2025-01,Streamly,Centro-Oeste,55+,Padrão,Séries,Smart TV,15619,811,844,5.41,34.75,39.9,37.5,8.05,65,5441,14,24.13,623198.1
2025-01,Streamly,Centro-Oeste,55+,Padrão,Filmes,Celular,13749,1200,607,4.42,32.37,39.9,34.4,8.09,60,5570,14,29.55,548585.1
2025-01,Streamly,Centro-Oeste,55+,Padrão,Documentários,Smart TV,13536,552,790,5.84,33.31,39.9,27.5,8.22,61,5367,26,38.15,540086.4
2025-01,Streamly,Centro-Oeste,55+,Padrão,Reality,Console,15144,823,846,5.59,33.93,39.9,36.1,8.04,50,5622,39,38.01,604245.6
2025-01,Streamly,Centro-Oeste,55+,Padrão,Infantil,Celular,15298,803,640,4.19,32.01,39.9,35.0,8.36,66,5415,13,27.86,610390.2
2025-01,Streamly,Centro-Oeste,55+,Premium,Séries,Smart TV,11236,573,554,4.93,35.04,39.9,50.5,8.44,76,4796,31,25.03,448316.4
2025-01,Streamly,Centro-Oeste,55+,Premium,Filmes,Tablet,15903,1297,856,5.39,34.58,39.9,27.3,8.09,63,5602,23,21.16,634529.7
2025-01,Streamly,Centro-Oeste,55+,Premium,Documentários,Notebook,13703,875,663,4.84,34.41,39.9,17.6,8.71,75,4817,26,42.28,546749.7
2025-01,Streamly,Centro-Oeste,55+,Premium,Reality,Smart TV,16382,1104,848,5.18,30.7,39.9,26.9,8.22,61,5137,21,17.58,653641.8
2025-01,Streamly,Centro-Oeste,55+,Premium,Infantil,Celular,18363,1327,877,4.78,31.47,39.9,46.7,8.2,59,5656,18,38.06,732683.7
2025-01,Streamly,Norte,18-24,Com anúncios,Séries,Celular,18756,1111,869,4.63,33.51,39.9,46.4,8.25,69,4995,28,34.1,748364.4
2025-01,Streamly,Norte,18-24,Com anúncios,Filmes,Celular,13455,683,740,5.5,34.18,39.9,38.7,8.82,100,5380,27,35.93,536854.5
2025-01,Streamly,Norte,18-24,Com anúncios,Documentários,Smart TV,13446,987,747,5.56,33.39,39.9,22.7,8.26,72,5143,19,38.95,536495.4
2025-01,Streamly,Norte,18-24,Com anúncios,Reality,Smart TV,9378,598,496,5.29,33.62,39.9,35.6,8.49,74,5222,19,29.17,374182.2
2025-01,Streamly,Norte,18-24,Com anúncios,Infantil,Smart TV,14878,565,741,4.98,31.74,39.9,36.6,8.31,70,4822,12,28.56,593632.2
2025-01,Streamly,Norte,18-24,Padrão,Séries,Notebook,20906,909,918,4.39,34.94,39.9,46.3,8.24,69,4879,24,33.94,834149.4
2025-01,Streamly,Norte,18-24,Padrão,Filmes,Smart TV,12179,646,452,3.71,33.59,39.9,31.4,8.14,64,5180,8,32.51,485942.1
2025-01,Streamly,Norte,18-24,Padrão,Documentários,Smart TV,16699,1279,871,5.22,32.46,39.9,23.5,8.23,62,4662,13,26.91,666290.1
2025-01,Streamly,Norte,18-24,Padrão,Reality,Smart TV,12871,464,649,5.05,34.75,39.9,29.6,8.06,63,5857,19,30.49,513552.9
2025-01,Streamly,Norte,18-24,Padrão,Infantil,Celular,14918,1315,648,4.35,33.4,39.9,32.6,8.17,57,4833,28,35.21,595228.2
2025-01,Streamly,Norte,18-24,Premium,Séries,Notebook,14089,835,694,4.93,31.77,39.9,49.1,8.4,76,4669,15,35.97,562151.1
2025-01,Streamly,Norte,18-24,Premium,Filmes,Smart TV,13716,940,750,5.47,36.01,39.9,23.0,8.29,66,5074,16,31.46,547268.4
2025-01,Streamly,Norte,18-24,Premium,Documentários,Smart TV,18305,1363,1075,5.88,34.16,39.9,21.4,8.3,58,6185,26,33.67,730369.5
2025-01,Streamly,Norte,18-24,Premium,Reality,Celular,21569,1651,931,4.32,34.95,39.9,29.3,8.65,62,5384,19,31.7,860603.1
2025-01,Streamly,Norte,18-24,Premium,Infantil,Smart TV,21737,890,1135,5.23,36.38,39.9,36.1,8.32,63,5052,30,27.23,867306.3
2025-01,Streamly,Norte,25-34,Com anúncios,Séries,Tablet,9465,639,593,6.27,34.85,39.9,52.3,8.48,71,4869,22,36.41,377653.5
2025-01,Streamly,Norte,25-34,Com anúncios,Filmes,Celular,10055,415,446,4.44,32.42,39.9,44.3,8.42,53,5697,30,20.18,401194.5
2025-01,Streamly,Norte,25-34,Com anúncios,Documentários,Console,18834,1191,843,4.48,34.66,39.9,11.3,8.45,78,5206,20,37.23,751476.6
2025-01,Streamly,Norte,25-34,Com anúncios,Reality,Smart TV,19585,1506,1134,5.79,35.05,39.9,32.3,8.48,67,4775,17,29.03,781441.5
2025-01,Streamly,Norte,25-34,Com anúncios,Infantil,Smart TV,20042,1574,1152,5.75,33.95,39.9,36.8,8.57,69,5662,28,22.67,799675.8
2025-01,Streamly,Norte,25-34,Padrão,Séries,Celular,20768,1647,1131,5.45,33.78,39.9,39.8,8.44,57,4981,31,33.5,828643.2
2025-01,Streamly,Norte,25-34,Padrão,Filmes,Celular,16562,583,862,5.21,33.93,39.9,30.4,8.46,66,4645,17,41.98,660823.8
2025-01,Streamly,Norte,25-34,Padrão,Documentários,Smart TV,10367,571,532,5.14,32.15,39.9,21.1,8.69,76,5364,14,37.56,413643.3
2025-01,Streamly,Norte,25-34,Padrão,Reality,Celular,18020,1297,954,5.3,33.02,39.9,30.2,8.39,65,4972,35,38.34,718998.0
2025-01,Streamly,Norte,25-34,Padrão,Infantil,Smart TV,16989,1346,772,4.55,33.11,39.9,29.5,8.56,69,5125,26,35.07,677861.1
2025-01,Streamly,Norte,25-34,Premium,Séries,Smart TV,17512,1440,789,4.51,34.14,39.9,51.9,8.26,70,4783,27,36.96,698728.8
2025-01,Streamly,Norte,25-34,Premium,Filmes,Smart TV,17747,1507,915,5.16,34.44,39.9,24.5,8.15,64,5395,14,35.52,708105.3
2025-01,Streamly,Norte,25-34,Premium,Documentários,Celular,15274,783,820,5.37,33.93,39.9,16.9,8.81,69,5008,23,40.43,609432.6
2025-01,Streamly,Norte,25-34,Premium,Reality,Celular,16568,1023,1088,6.57,33.55,39.9,28.1,8.19,75,5538,40,21.27,661063.2
2025-01,Streamly,Norte,25-34,Premium,Infantil,Celular,15245,1164,654,4.29,34.97,39.9,41.9,8.67,78,4932,19,27.76,608275.5
2025-01,Streamly,Norte,35-44,Com anúncios,Séries,Notebook,15464,671,877,5.67,31.78,39.9,41.5,8.6,69,5314,19,24.82,617013.6
2025-01,Streamly,Norte,35-44,Com anúncios,Filmes,Celular,14776,1110,772,5.23,36.43,39.9,40.1,8.07,67,5616,19,30.11,589562.4
2025-01,Streamly,Norte,35-44,Com anúncios,Documentários,Celular,10482,510,622,5.94,33.68,39.9,15.3,8.36,80,5168,19,29.08,418231.8
2025-01,Streamly,Norte,35-44,Com anúncios,Reality,Celular,19980,1573,1189,5.95,33.53,39.9,38.1,8.31,73,5451,28,33.44,797202.0
2025-01,Streamly,Norte,35-44,Com anúncios,Infantil,Celular,21704,998,1129,5.2,32.91,39.9,40.0,8.3,68,5140,12,31.07,865989.6
2025-01,Streamly,Norte,35-44,Padrão,Séries,Notebook,8929,797,488,5.47,34.16,39.9,47.8,8.43,57,5890,16,35.28,356267.1
2025-01,Streamly,Norte,35-44,Padrão,Filmes,Celular,15278,1342,841,5.51,33.24,39.9,31.8,8.33,68,4775,26,49.39,609592.2
2025-01,Streamly,Norte,35-44,Padrão,Documentários,Smart TV,17514,1511,723,4.13,33.9,39.9,28.4,7.97,53,5142,16,22.41,698808.6
2025-01,Streamly,Norte,35-44,Padrão,Reality,Smart TV,11879,516,566,4.77,33.11,39.9,29.8,8.43,73,5150,22,34.29,473972.1
2025-01,Streamly,Norte,35-44,Padrão,Infantil,Notebook,14485,523,690,4.77,34.1,39.9,41.8,8.08,65,5298,24,35.87,577951.5
2025-01,Streamly,Norte,35-44,Premium,Séries,Notebook,18189,1027,1084,5.96,33.88,39.9,48.2,8.36,69,4942,28,50.92,725741.1
2025-01,Streamly,Norte,35-44,Premium,Filmes,Celular,15248,760,751,4.93,33.46,39.9,30.6,8.69,61,4934,12,35.42,608395.2
2025-01,Streamly,Norte,35-44,Premium,Documentários,Celular,13716,510,781,5.69,32.0,39.9,28.5,8.12,57,5137,29,29.41,547268.4
2025-01,Streamly,Norte,35-44,Premium,Reality,Smart TV,14304,834,775,5.42,32.47,39.9,28.8,7.85,59,5406,23,39.19,570729.6
2025-01,Streamly,Norte,35-44,Premium,Infantil,Celular,16561,605,929,5.61,35.11,39.9,31.3,8.19,68,5581,17,24.65,660783.9
2025-01,Streamly,Norte,45-54,Com anúncios,Séries,Console,14750,606,797,5.41,31.74,39.9,40.3,7.84,71,4774,21,31.3,588525.0
2025-01,Streamly,Norte,45-54,Com anúncios,Filmes,Smart TV,13274,803,803,6.05,33.43,39.9,37.6,8.21,62,4619,16,36.87,529632.6
2025-01,Streamly,Norte,45-54,Com anúncios,Documentários,Smart TV,13883,959,705,5.08,33.1,39.9,26.9,8.38,60,5255,23,33.82,553931.7
2025-01,Streamly,Norte,45-54,Com anúncios,Reality,Notebook,13932,1162,705,5.06,33.37,39.9,27.3,8.59,73,5746,21,37.71,555886.8
2025-01,Streamly,Norte,45-54,Com anúncios,Infantil,Tablet,14776,1053,741,5.02,33.75,39.9,42.3,8.24,66,4806,17,46.0,589562.4
2025-01,Streamly,Norte,45-54,Padrão,Séries,Celular,12288,1045,658,5.35,35.72,39.9,44.3,8.44,67,4716,23,33.07,490291.2
